raw_file_name,scene_name,processing_date_yymmdd,ome_tif_file_name,location,microscope,objective,experiment,condition_1,infectious_organism,condition_2,imaging_hours,well,channel_0,channel_1,channel_2,channel_3,channel_4,physical_size_unit_x,physical_size_unit_y,dtype,size_t,size_c,size_z,size_y,physical_size_y,size_x,physical_size_x,dims_order,int_well,treatment,is_train,plls-0,plls-1,plls-2,plls-3,plls-4,normalized_intensity_skewness-0,normalized_intensity_skewness-1,normalized_intensity_skewness-2,normalized_intensity_skewness-3,normalized_intensity_skewness-4,mean_over_std-0,mean_over_std-1,mean_over_std-2,mean_over_std-3,mean_over_std-4,flag,background_funct_date,background_funct_avg_method,background_funct_ball_radius,background_funct_white_bg-0,background_funct_white_bg-1,background_funct_white_bg-2,background_funct_white_bg-3,background_funct_white_bg-4,background_funct_gau_smooth,illumination_correction_date,illumination_correction_file_name,illumination_correction_method,illumination_correction_offset,illumination_correction_rescale_background,illumination_correction_clip_output,illumination_correction_min_clip_value,illumination_correction_max_clip_value,illumination_correction_offset_background,segmentation_date,segmentation_file_name,segmentation_method,segmentation_method_version,cellpose_diameter,cellpose_flow_threshold,cellpose_cellprob_threshold,downsampling_factor,nucleus_median_filter_size,concactin_merge_median_filter_size,resize_order,output_dtype,features_extraction_date,features_data_frame,features_extraction_preprocessing
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,F5,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.799613139956651,-1.6791196286586751,-3.0494221725726174,-0.6813580388424626,-2.553352592813812,2.0035306404223885,1.742326294090138,3.254548072650862,0.5837847363003081,0.9293609181670625,1.8816909174359413,10.486742154388276,1.485290530890057,27.27293525666512,12.925414386300917,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,F4,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F4.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.770811000091832,-1.63611683135594,-3.0523120999541824,-0.6769490215896257,-2.5750378630381925,1.964368648808248,2.56255331992092,2.7244947468192366,0.8199301635990182,1.0657478084530476,1.9005684876832245,11.377480735956224,1.5000085136994787,27.0730991826534,12.862054949337322,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F4_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F4_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F4_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,F3,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F3.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.778160264887477,-1.655637290390822,-3.0411280231237448,-1.279261546296857,-2.492635487722993,1.947114441533038,1.705326650660637,3.023051712382752,154.378308953269,0.8979287567506843,1.840585164524424,10.662486995919886,1.5167146880348872,18.918081901432952,13.833820826545912,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F3_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F3_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F3_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,F2,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F2.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.674146933296011,-1.7977839476189703,-2.991594851637345,-0.9962036966304538,-2.3700847002121863,2.209662309672164,1.2636339743902156,2.479540675566614,28.060044321793104,0.7105766211473581,2.315463364960377,8.467366580919522,1.599000920914872,22.9957375420046,15.074775291131232,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F2_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F2_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_F2_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,G1,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G1.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.7065746682657594,-2.2343070325292014,-3.015134317437245,-1.72603477091362,-2.396497364595084,2.3729661327888243,2.0642534833590616,2.763498284013021,176.06740335903606,1.2175515083925477,1.9497179655251693,4.352315569172608,1.4962676038007932,12.83766214696336,14.235343815408635,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G1_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G1_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G1_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,G4,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G4.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.7586856319685142,-1.9580871336798715,-3.0345528647329725,-0.663746569964253,-2.4594306708264644,2.292097117058505,2.413831038428913,2.5543208406673275,0.0140030693241615,0.9303919703685146,1.93653558532483,7.245546192827462,1.5360591417424565,27.263675016620915,14.067281054241093,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G4_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G4_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G4_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,G5,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.7068080314801195,-2.0255003975125683,-3.0036996505229467,-0.8384122614621496,-2.360747074629682,2.046884894752006,1.7195511552568723,2.9855893315037303,12.176830753583994,0.4977422833849217,2.144531040624816,6.129332720407676,1.5367574660695358,25.91837743850113,15.104204238255107,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,G6,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G6.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.664462397268041,-2.2198286751502865,-2.9637298863778065,-0.732029450238636,-2.455640124949676,2.503666980681273,3.003613005110822,2.7328131314831574,2.764801459748856,1.5107395239902737,2.520799183879625,4.641588928453697,1.601349547808315,26.721087418099746,13.980075502487152,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G6_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G6_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G6_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well7.nd2,G7,260804,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G7.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.3,H7,DENV2,MOI1,40h,well7,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,7,uninfected_nocpd,1,-2.6712919019403696,-2.4322147054119547,-2.982723033396057,-0.8789671404346998,-2.3808915305889897,2.4735021070894554,1.3696919264861565,3.281897480168281,13.020217083081274,0.7448002630114888,2.4740249230862754,3.106910026200608,1.540045120062396,25.580019423573216,14.860480318597324,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G7_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G7_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well7_A07p3_G7_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,A1,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A1.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-1.746774672678196,-2.258647201502756,-2.8843163462244643,-1.089215569552845,-2.2558828912921847,2.062325887071826,1.5532509475444052,3.307323450464129,56.61831021314236,0.866904463864134,10.182918158698142,5.539249504919385,1.890473336973844,21.434650310569083,18.05141064455029,1,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A1_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A1_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A1_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,A2,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A2.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.6141438342184835,-2.361901903093044,-2.893830652407074,-1.3702410827515972,-2.263107225459975,2.261493081736693,1.1062114599512165,2.525982076164302,118.16905428264796,0.4439290141644548,2.016709892078648,3.288341857589552,1.700296960626842,17.877349944098345,18.35804396379508,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A2_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A2_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A2_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,A3,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A3.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.545403077092599,-2.377856874928109,-2.813806073788169,-1.6359120718267794,-2.239607603412282,2.962361734512789,1.5282753228638823,2.104956309180984,184.74136990857008,0.3731337546385304,2.329828195843927,3.246529420447598,1.757040510244816,13.93428652625292,19.73231335338245,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A3_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A3_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A3_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,A5,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.6155037228712805,-2.37745684646436,-2.8769961868581,-2.378727214085735,-2.256222997495825,3.749338660227133,2.216029675762296,2.8117387291341243,313.29107466675873,0.2359095375900083,2.138571867009164,3.5103517274593123,1.6335564521820034,3.69435371421168,19.165700286681226,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,A6,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A6.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.5939621599735863,-2.354356612665218,-2.893268447506056,-1.0497925164506348,-2.2982200199612084,2.619511442255269,2.9086219403123024,4.185592794057805,58.41719470026123,0.1456566738308835,2.1298821535358914,3.5586455767755423,1.684236174717396,22.46288722397524,18.61998907555736,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A6_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A6_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A6_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,A7,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A7.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.5907235055583624,-2.291209274363036,-2.86470520528493,-0.9868418263423964,-2.334166930099391,2.348778860350325,1.2988257006652484,2.874032990699944,62.06350598782011,0.6586955229209055,2.2082417689816527,3.785568774268751,1.7426429912772443,23.77588146613253,17.987296686341047,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A7_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A7_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_A7_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,B7,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B7.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.609526522238004,-2.116933866707757,-2.879310870949308,-0.8172034871982551,-2.588502127167001,1.8712959721372533,2.127162041296576,2.695119966502015,21.26739843008117,4.236015816765908,2.2051988116420724,5.320045866567238,1.8057889660080604,26.028348125436533,14.0597274435165,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B7_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B7_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B7_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,B6,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B6.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.5884184034970503,-1.9900094125388392,-2.8916068762914984,-1.0854790506201393,-2.386145189843846,2.107152361892004,1.5385251064265413,2.8454263434357374,83.45755726872714,0.4950096049707096,2.229566224712145,6.052500066141798,1.7661210224397512,21.842109947096564,17.15631227877541,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B6_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B6_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B6_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,B5,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.500215517730324,-1.8061560014001288,-2.8386125353490184,-0.7797111814796629,-2.263348939387308,2.3165208156908914,1.6510914330913056,2.3584222388959017,10.29790813537272,0.3117124800786097,2.5948844778811813,8.290067594983649,1.813897449484057,26.09457603673141,18.8859571407494,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,B2,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B2.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.48480689303121,-2.1678671549725643,-2.831079050021985,-1.0317392143053756,-2.225457821910331,2.9404607894904653,1.855721032660968,2.7283107611483097,37.07320980948397,0.4337564021524415,2.8637303377986902,5.078003907618049,1.760910096551545,22.964504758740905,18.92887785272679,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B2_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B2_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B2_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,B1,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B1.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.5958678874010594,-2.299448990882734,-2.8776156088663987,-0.8055862390022325,-2.2362052385045423,2.972801639406469,1.2137440971678897,2.3795137825288046,15.106005161694627,1.1060583711135612,2.182659802782392,3.4698709250510658,1.5844475535348046,25.88618411387948,18.84367419904473,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B1_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B1_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_B1_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
